"","num","Differences","sequencename"
"26",26,1931,"gi|566077109|gb|KC752175.1|Hepatitis_B_virus|12_Aug_06|2006|India|AS"
"27",27,1927,"gi|566077097|gb|KC752172.1|Hepatitis_B_virus|20_Jun_06|2006|India|AS"
"28",28,1962,"gi|566077140|gb|KC752183.1|Hepatitis_B_virus|23_Feb_07|2007|India|AS"
"29",29,1932,"gi|566077088|gb|KC752170.1|Hepatitis_B_virus|21_May_06|2006|India|AS"
"30",30,1929,"gi|566077031|gb|KC752156.1|Hepatitis_B_virus|10_Oct_05|2005|India|AS"
"31",31,1928,"gi|566077064|gb|KC752164.1|Hepatitis_B_virus|01_Oct_05|2005|India|AS"
"32",32,1928,"gi|566077019|gb|KC752153.1|Hepatitis_B_virus|10_Oct_05|2005|India|AS"
"33",33,1930,"gi|566077027|gb|KC752155.1|Hepatitis_B_virus|10_Oct_05|2005|India|AS"
"34",34,1895,"gi|566077007|gb|KC752150.1|Hepatitis_B_virus|27_May_05|2005|India|AS"
"35",35,1888,"gi|566077144|gb|KC752184.1|Hepatitis_B_virus|27_Oct_07|2007|India|AS"
"36",36,1269,"gi|526124414|gb|KF170754.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"37",37,1334,"gi|526124505|gb|KF170780.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"38",38,1328,"gi|526124502|gb|KF170779.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"39",39,1314,"gi|526124540|gb|KF170790.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"40",40,1310,"gi|526124529|gb|KF170787.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"41",41,1309,"gi|526124515|gb|KF170783.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"42",42,1327,"gi|526124508|gb|KF170781.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"43",43,1306,"gi|526124511|gb|KF170782.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"44",44,1302,"gi|526124536|gb|KF170789.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"45",45,1300,"gi|526124526|gb|KF170786.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"46",46,1296,"gi|526124522|gb|KF170785.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"47",47,1293,"gi|526124532|gb|KF170788.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"48",48,1296,"gi|526124518|gb|KF170784.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"49",49,1306,"gi|526124498|gb|KF170778.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"50",50,1309,"gi|526124495|gb|KF170777.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"51",51,1316,"gi|526124485|gb|KF170774.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"52",52,1308,"gi|526124463|gb|KF170767.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"53",53,1305,"gi|526124447|gb|KF170763.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"54",54,1322,"gi|526124436|gb|KF170760.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"55",55,1335,"gi|526124466|gb|KF170768.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"56",56,1327,"gi|526124440|gb|KF170761.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"57",57,1304,"gi|526124488|gb|KF170775.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"58",58,1317,"gi|526124480|gb|KF170772.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"59",59,1314,"gi|526124418|gb|KF170755.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"60",60,1317,"gi|526124421|gb|KF170756.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"61",61,1314,"gi|526124473|gb|KF170770.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"62",62,1307,"gi|526124425|gb|KF170757.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"63",63,1306,"gi|526124491|gb|KF170776.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"64",64,1313,"gi|526124429|gb|KF170758.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"65",65,1310,"gi|526124444|gb|KF170762.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"66",66,1316,"gi|526124477|gb|KF170771.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"67",67,1307,"gi|526124432|gb|KF170759.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"68",68,1309,"gi|526124459|gb|KF170766.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"69",69,1312,"gi|526124483|gb|KF170773.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"70",70,1305,"gi|526124451|gb|KF170764.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"71",71,1303,"gi|526124455|gb|KF170765.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"72",72,1106,"gi|326578974|gb|HQ285946.1|Hepatitis_B_virus|16_Jul_08|2008|Mexico|NA"
"73",73,917,"gi|255653843|gb|GQ161838.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"74",74,682,"gi|3150070|gb|AF046996.1|Woolly_monkey_hepatitis_B_Virus|NA|NA|NA|NA"
"75",75,445,"gi|553303885|gb|KF356417.1|Hepatitis_B_virus|May_12|2012|Mexico|NA"
"76",76,375,"gi|299018901|gb|HM066946.2|Hepatitis_B_virus|2008|2008|Mexico|NA"
"77",77,386,"gi|299018906|gb|HM117850.2|Hepatitis_B_virus|2009|2009|Mexico|NA"
"78",78,383,"gi|299018916|gb|HM117851.2|Hepatitis_B_virus|2009|2009|Mexico|NA"
"79",79,385,"gi|131665233|dbj|AB266536.1|Hepatitis_B_virus|03_Sep_05|2005|Japan|AS"
"80",80,386,"gi|209975912|gb|FJ356716.1|Hepatitis_B_virus|27_Feb_08|2008|Argentina|SA"
"81",81,394,"gi|209975905|gb|FJ356715.1|Hepatitis_B_virus|12_May_08|2008|Argentina|SA"
"82",82,400,"gi|525346235|gb|KC494399.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"83",83,396,"gi|525346211|gb|KC494396.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"84",84,391,"gi|525346195|gb|KC494394.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"85",85,392,"gi|525346219|gb|KC494397.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"86",86,390,"gi|525346283|gb|KC494405.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"87",87,391,"gi|525346251|gb|KC494401.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"88",88,386,"gi|525346203|gb|KC494395.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"89",89,381,"gi|525346267|gb|KC494403.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"90",90,382,"gi|525346259|gb|KC494402.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"91",91,386,"gi|408716815|gb|JQ272888.1|Hepatitis_B_virus|16_Nov_08|2008|Argentina|SA"
"92",92,372,"gi|604116216|gb|JN688720.2|Hepatitis_B_virus|26_Mar_11|2011|Argentina|SA"
"93",93,407,"gi|604116160|gb|JN688709.2|Hepatitis_B_virus|2010|2010|Argentina|SA"
"94",94,386,"gi|604116138|gb|JN688701.2|Hepatitis_B_virus|2009|2009|Argentina|SA"
"95",95,382,"gi|525346227|gb|KC494398.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"96",96,386,"gi|281399357|gb|FJ657522.1|Hepatitis_B_virus|07_Apr_03|2003|Argentina|SA"
"97",97,383,"gi|281399349|gb|FJ657519.1|Hepatitis_B_virus|31_May_01|2001|Argentina|SA"
"98",98,379,"gi|402244996|gb|JX079937.1|Hepatitis_B_virus|2004|2004|Argentina|SA"
"99",99,384,"gi|377551692|gb|JN811656.1|Hepatitis_B_virus|2008|2008|Argentina|SA"
"100",100,386,"gi|377551691|gb|JN811655.1|Hepatitis_B_virus|2008|2008|Argentina|SA"
"101",101,451,"gi|377814255|gb|JN792921.1|Hepatitis_B_virus|1988|1988|USA|NA"
"102",102,408,"gi|544162669|gb|KF199901.1|Hepatitis_B_virus|01_Apr_12|2012|Mexico|NA"
"103",103,398,"gi|281399365|gb|FJ657525.1|Hepatitis_B_virus|20_May_04|2004|Argentina|SA"
"104",104,384,"gi|402244988|gb|JX079936.1|Hepatitis_B_virus|2007|2007|Argentina|SA"
"105",105,388,"gi|312176840|gb|HM627320.1|Hepatitis_B_virus|03_Aug_07|2007|Chile|SA"
"106",106,385,"gi|525346243|gb|KC494400.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"107",107,382,"gi|312176832|gb|HM622135.1|Hepatitis_B_virus|28_May_08|2008|Chile|SA"
"108",108,383,"gi|525346275|gb|KC494404.1|Hepatitis_B_virus|2008|2008|Brazil|SA"
"109",109,375,"gi|604116145|gb|JN688703.2|Hepatitis_B_virus|2009|2009|Argentina|SA"
"110",110,375,"gi|604116115|gb|JN688691.2|Hepatitis_B_virus|2009|2009|Argentina|SA"
"111",111,376,"gi|604116130|gb|JN688699.2|Hepatitis_B_virus|2009|2009|Argentina|SA"
"112",112,378,"gi|319739658|gb|HM585195.1|Hepatitis_B_virus|15_Mar_10|2010|Chile|SA"
"113",113,378,"gi|319739682|gb|HM585198.1|Hepatitis_B_virus|01_Jun_07|2007|Chile|SA"
"114",114,377,"gi|319739626|gb|HM585191.1|Hepatitis_B_virus|02_Nov_09|2009|Chile|SA"
"115",115,378,"gi|319739618|gb|HM585190.1|Hepatitis_B_virus|23_Oct_09|2009|Chile|SA"
"116",116,376,"gi|319739602|gb|HM585188.1|Hepatitis_B_virus|20_Dec_06|2006|Chile|SA"
"117",117,376,"gi|312176819|gb|HM590473.1|Hepatitis_B_virus|23_Mar_07|2007|Chile|SA"
"118",118,376,"gi|319739690|gb|HM585199.1|Hepatitis_B_virus|19_Aug_09|2009|Chile|SA"
"119",119,376,"gi|319739666|gb|HM585196.1|Hepatitis_B_virus|19_Feb_10|2010|Chile|SA"
"120",120,375,"gi|319739610|gb|HM585189.1|Hepatitis_B_virus|15_Mar_05|2005|Chile|SA"
"121",121,375,"gi|319739594|gb|HM585187.1|Hepatitis_B_virus|23_Oct_09|2009|Chile|SA"
"122",122,373,"gi|319739634|gb|HM585192.1|Hepatitis_B_virus|20_Nov_09|2009|Chile|SA"
"123",123,375,"gi|315190623|gb|HQ378247.1|Hepatitis_B_virus|Dec_09|2009|Ireland|EU"
"124",124,377,"gi|319739642|gb|HM585193.1|Hepatitis_B_virus|07_Oct_09|2009|Chile|SA"
"125",125,374,"gi|319739674|gb|HM585197.1|Hepatitis_B_virus|26_Sep_07|2007|Chile|SA"
"126",126,378,"gi|319739586|gb|HM585186.1|Hepatitis_B_virus|01_Jul_08|2008|Chile|SA"
"127",127,378,"gi|312176811|gb|HM590472.1|Hepatitis_B_virus|19_Feb_10|2010|Chile|SA"
"128",128,378,"gi|312176803|gb|HM590471.1|Hepatitis_B_virus|12_Jun_09|2009|Chile|SA"
"129",129,381,"gi|312176827|gb|HM590474.1|Hepatitis_B_virus|09_Dec_09|2009|Chile|SA"
"130",130,380,"gi|319739698|gb|HM585200.1|Hepatitis_B_virus|07_Oct_09|2009|Chile|SA"
"131",131,382,"gi|319739650|gb|HM585194.1|Hepatitis_B_virus|20_Dec_07|2007|Chile|SA"
"132",132,391,"gi|377814230|gb|JN792916.1|Hepatitis_B_virus|1975|1975|USA|NA"
"133",133,377,"gi|377814245|gb|JN792919.1|Hepatitis_B_virus|1992|1992|USA|NA"
"134",134,377,"gi|377814250|gb|JN792920.1|Hepatitis_B_virus|1987|1987|USA|NA"
"135",135,380,"gi|377814235|gb|JN792917.1|Hepatitis_B_virus|1988|1988|USA|NA"
"136",136,380,"gi|377814240|gb|JN792918.1|Hepatitis_B_virus|1992|1992|USA|NA"
"137",137,389,"gi|377814225|gb|JN792915.1|Hepatitis_B_virus|1980|1980|USA|NA"
"138",138,377,"gi|377814260|gb|JN792922.1|Hepatitis_B_virus|1993|1993|USA|NA"
"139",139,380,"gi|377814220|gb|JN792914.1|Hepatitis_B_virus|1982|1982|USA|NA"
"140",140,383,"gi|377814215|gb|JN792913.1|Hepatitis_B_virus|1988|1988|USA|NA"
"141",141,314,"gi|255958131|dbj|AB486012.1|Hepatitis_B_virus|Sep_06|2006|Japan|AS"
"142",142,274,"gi|255653605|gb|GQ161806.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"143",143,290,"gi|304273743|gb|HM363611.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"144",144,267,"gi|255653366|gb|GQ161775.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"145",145,281,"gi|304273737|gb|HM363610.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"146",146,281,"gi|304273730|gb|HM363609.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"147",147,275,"gi|304273718|gb|HM363607.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"148",148,280,"gi|304273711|gb|HM363606.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"149",149,274,"gi|304273407|gb|HM363565.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"150",150,270,"gi|255653744|gb|GQ161825.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"151",151,267,"gi|304273414|gb|HM363566.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"152",152,275,"gi|304273704|gb|HM363605.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"153",153,275,"gi|304273690|gb|HM363603.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"154",154,274,"gi|304273664|gb|HM363599.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"155",155,276,"gi|304273723|gb|HM363608.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"156",156,277,"gi|255653789|gb|GQ161831.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"157",157,265,"gi|255653312|gb|GQ161768.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"158",158,280,"gi|255653532|gb|GQ161796.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"159",159,273,"gi|226877084|gb|FJ349240.1|Hepatitis_B_virus|2007|2007|Belgium|EU"
"160",160,263,"gi|526124376|gb|KF170741.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"161",161,271,"gi|255653730|gb|GQ161823.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"162",162,250,"gi|255653643|gb|GQ161811.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"163",163,258,"gi|255653628|gb|GQ161809.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"164",164,254,"gi|255653267|gb|GQ161762.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"165",165,261,"gi|255653451|gb|GQ161786.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"166",166,245,"gi|255653358|gb|GQ161774.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"167",167,245,"gi|255653298|gb|GQ161766.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"168",168,245,"gi|255653235|gb|GQ161758.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"169",169,260,"gi|255653228|gb|GQ161757.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"170",170,255,"gi|255653540|gb|GQ161797.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"171",171,260,"gi|255653711|gb|GQ161820.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"172",172,257,"gi|255653613|gb|GQ161807.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"173",173,264,"gi|255653444|gb|GQ161785.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"174",174,258,"gi|255653737|gb|GQ161824.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"175",175,258,"gi|255653429|gb|GQ161783.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"176",176,273,"gi|255653751|gb|GQ161826.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"177",177,249,"gi|304273475|gb|HM363574.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"178",178,247,"gi|226876982|gb|FJ349226.1|Hepatitis_B_virus|Oct_95|2095|Belgium|EU"
"179",179,252,"gi|255653577|gb|GQ161802.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"180",180,252,"gi|255653351|gb|GQ161773.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"181",181,250,"gi|255653827|gb|GQ161836.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"182",182,263,"gi|255653812|gb|GQ161834.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"183",183,256,"gi|255653251|gb|GQ161760.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"184",184,245,"gi|304273444|gb|HM363570.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"185",185,246,"gi|304273436|gb|HM363569.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"186",186,260,"gi|304273459|gb|HM363572.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"187",187,260,"gi|255653584|gb|GQ161803.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"188",188,246,"gi|526124382|gb|KF170742.1|Hepatitis_B_virus|2008|2008|Sudan|AF"
"189",189,249,"gi|255653673|gb|GQ161815.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"190",190,252,"gi|255653516|gb|GQ161794.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"191",191,250,"gi|255653259|gb|GQ161761.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"192",192,273,"gi|255653524|gb|GQ161795.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"193",193,274,"gi|255653220|gb|GQ161756.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"194",194,258,"gi|255653650|gb|GQ161812.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"195",195,253,"gi|255653767|gb|GQ161828.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"196",196,253,"gi|255653476|gb|GQ161789.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"197",197,253,"gi|255653373|gb|GQ161776.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"198",198,254,"gi|255653436|gb|GQ161784.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"199",199,246,"gi|304273452|gb|HM363571.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"200",200,250,"gi|255653819|gb|GQ161835.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"201",201,254,"gi|255653212|gb|GQ161755.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"202",202,247,"gi|255653804|gb|GQ161833.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"203",203,248,"gi|226877076|gb|FJ349239.1|Hepatitis_B_virus|2007|2007|Belgium|EU"
"204",204,246,"gi|255653484|gb|GQ161790.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"205",205,253,"gi|255653665|gb|GQ161814.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"206",206,253,"gi|255653500|gb|GQ161792.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"207",207,253,"gi|255653421|gb|GQ161782.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"208",208,249,"gi|255653381|gb|GQ161777.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"209",209,248,"gi|255653274|gb|GQ161763.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"210",210,244,"gi|255653405|gb|GQ161780.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"211",211,248,"gi|255653689|gb|GQ161817.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"212",212,246,"gi|255653335|gb|GQ161771.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"213",213,243,"gi|226877068|gb|FJ349238.1|Hepatitis_B_virus|2007|2007|Belgium|EU"
"214",214,241,"gi|226877060|gb|FJ349237.1|Hepatitis_B_virus|2005|2005|Belgium|EU"
"215",215,249,"gi|255653290|gb|GQ161765.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"216",216,253,"gi|255653397|gb|GQ161779.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"217",217,250,"gi|255653319|gb|GQ161769.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"218",218,246,"gi|255653620|gb|GQ161808.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"219",219,257,"gi|255653635|gb|GQ161810.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"220",220,256,"gi|255653389|gb|GQ161778.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"221",221,247,"gi|255653243|gb|GQ161759.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"222",222,241,"gi|255653681|gb|GQ161816.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"223",223,249,"gi|255653796|gb|GQ161832.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"224",224,247,"gi|255653569|gb|GQ161801.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"225",225,247,"gi|255653775|gb|GQ161829.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"226",226,252,"gi|255653327|gb|GQ161770.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"227",227,250,"gi|255653703|gb|GQ161819.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"228",228,250,"gi|255653561|gb|GQ161800.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"229",229,251,"gi|255653492|gb|GQ161791.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"230",230,247,"gi|255653282|gb|GQ161764.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"231",231,249,"gi|255653458|gb|GQ161787.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"232",232,249,"gi|255653343|gb|GQ161772.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"233",233,244,"gi|255653547|gb|GQ161798.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"234",234,252,"gi|255653759|gb|GQ161827.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"235",235,252,"gi|255653508|gb|GQ161793.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"236",236,245,"gi|255653413|gb|GQ161781.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"237",237,245,"gi|255653591|gb|GQ161804.1|Hepatitis_B_virus|2006|2006|Guinea|AF"
"238",238,275,"gi|597610293|gb|KF849720.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"239",239,274,"gi|597610339|gb|KF849728.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"240",240,253,"gi|597610317|gb|KF849724.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"241",241,250,"gi|597610265|gb|KF849715.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"242",242,256,"gi|597610270|gb|KF849716.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"243",243,255,"gi|597610328|gb|KF849726.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"244",244,244,"gi|597610322|gb|KF849725.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"245",245,248,"gi|597610311|gb|KF849723.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"246",246,252,"gi|597610282|gb|KF849718.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"247",247,243,"gi|597610276|gb|KF849717.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"248",248,263,"gi|597610333|gb|KF849727.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"249",249,248,"gi|597610260|gb|KF849714.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"250",250,245,"gi|597610254|gb|KF849713.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"251",251,247,"gi|597610287|gb|KF849719.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"252",252,242,"gi|597610305|gb|KF849722.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"253",253,244,"gi|597610299|gb|KF849721.1|Hepatitis_B_virus|01_Feb_07|2007|Angola|AF"
"254",254,274,"gi|304273657|gb|HM363598.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"255",255,276,"gi|304273671|gb|HM363600.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"256",256,271,"gi|304273643|gb|HM363596.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"257",257,270,"gi|304273684|gb|HM363602.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"258",258,257,"gi|304273636|gb|HM363595.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"259",259,281,"gi|304273697|gb|HM363604.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
"260",260,255,"gi|304273629|gb|HM363594.1|Hepatitis_B_virus|2007|2007|Nigeria|AF"
