"","num","Differences","sequencename"
"47",47,59,"gi|386809886|gb|JQ950555.1|EV_A71|13_Sep_2010|2010|Australia|OC"
"48",48,58,"gi|393714000|gb|JN874548.1|EV_A71|1986|1986|Taiwan|AS"
"49",49,51,"gi|309753050|gb|HQ189392.1|EV_A71|1978|1978|Hungary|EU"
"50",50,133,"gi|83627365|dbj|AB244331.1|CV_A5|2002|2002|Japan|AS"
"51",51,131,"gi|83627363|dbj|AB244330.1|CV_A5|2001|2001|Japan|AS"
"52",52,120,"gi|606214122|dbj|AB921127.1|CV_A8|2013_07_16|NA|Japan|AS"
"53",53,56,"gi|387155634|emb|HE775524.1|EV_A71|Feb_2003|2003|Kuwait|AS"
"54",54,40,"gi|393714020|gb|JN874558.1|EV_A71|2007|2007|Taiwan|AS"
"55",55,41,"gi|393714014|gb|JN874555.1|EV_A71|2000|2000|South_Korea|AS"
"56",56,25,"gi|597438538|emb|HG934275.1|EV_A71|2013|2013|France|EU"
"57",57,31,"gi|597438494|emb|HG934253.1|EV_A71|2010|2010|France|EU"
"58",58,27,"gi|597438492|emb|HG934252.1|EV_A71|2010|2010|France|EU"
"59",59,28,"gi|597438490|emb|HG934251.1|EV_A71|2010|2010|France|EU"
"60",60,28,"gi|597438496|emb|HG934254.1|EV_A71|2010|2010|France|EU"
"61",61,29,"gi|597438484|emb|HG934248.1|EV_A71|2009|2009|France|EU"
"62",62,32,"gi|597438526|emb|HG934269.1|EV_A71|2010|2010|France|EU"
"63",63,27,"gi|597438482|emb|HG934247.1|EV_A71|2008|2008|Hungary|EU"
"64",64,26,"gi|597438470|emb|HG934241.1|EV_A71|2008|2008|Hungary|EU"
"65",65,27,"gi|597438532|emb|HG934272.1|EV_A71|2011|2011|France|EU"
"66",66,27,"gi|597438534|emb|HG934273.1|EV_A71|2011|2011|France|EU"
"67",67,27,"gi|597438530|emb|HG934271.1|EV_A71|2011|2011|France|EU"
"68",68,22,"gi|597438488|emb|HG934250.1|EV_A71|2010|2010|France|EU"
"69",69,25,"gi|597438540|emb|HG934276.1|EV_A71|2013|2013|France|EU"
"70",70,25,"gi|597438536|emb|HG934274.1|EV_A71|2013|2013|France|EU"
"71",71,25,"gi|597438514|emb|HG934263.1|EV_A71|2010|2010|Germany|EU"
"72",72,245,"gi|539331935|gb|KF051416.1|EV_A71|2010|2010|Denmark|EU"
"73",73,24,"gi|597438504|emb|HG934258.1|EV_A71|2010|2010|Germany|EU"
"74",74,29,"gi|342672004|dbj|AB650493.1|EV_A71|09_Aug_2010|2010|Japan|AS"
"75",75,27,"gi|363809024|dbj|AB688700.1|EV_A71|2010|2010|Japan|AS"
"76",76,32,"gi|342671982|dbj|AB650482.1|EV_A71|25_Jun_2010|2010|Japan|AS"
"77",77,33,"gi|342671998|dbj|AB650490.1|EV_A71|26_Jul_2010|2010|Japan|AS"
"78",78,33,"gi|342671984|dbj|AB650483.1|EV_A71|14_Jun_2010|2010|Japan|AS"
"79",79,28,"gi|342671970|dbj|AB650476.1|EV_A71|04_Jun_2010|2010|Japan|AS"
"80",80,30,"gi|342671972|dbj|AB650477.1|EV_A71|11_Jun_2010|2010|Japan|AS"
"81",81,28,"gi|342671980|dbj|AB650481.1|EV_A71|01_Jul_2010|2010|Japan|AS"
"82",82,26,"gi|342672008|dbj|AB650495.1|EV_A71|02_Aug_2010|2010|Japan|AS"
"83",83,26,"gi|342672006|dbj|AB650494.1|EV_A71|04_Aug_2010|2010|Japan|AS"
"84",84,27,"gi|342671986|dbj|AB650484.1|EV_A71|29_Jun_2010|2010|Japan|AS"
"85",85,30,"gi|342672010|dbj|AB650496.1|EV_A71|29_Jul_2010|2010|Japan|AS"
"86",86,30,"gi|342671988|dbj|AB650485.1|EV_A71|13_Jul_2010|2010|Japan|AS"
"87",87,28,"gi|342672000|dbj|AB650491.1|EV_A71|23_Jul_2010|2010|Japan|AS"
"88",88,28,"gi|342671962|dbj|AB650472.1|EV_A71|06_Feb_2010|2010|Japan|AS"
"89",89,27,"gi|342671974|dbj|AB650478.1|EV_A71|31_May_2010|2010|Japan|AS"
"90",90,27,"gi|342671966|dbj|AB650474.1|EV_A71|12_May_2010|2010|Japan|AS"
"91",91,27,"gi|342671964|dbj|AB650473.1|EV_A71|20_Apr_2010|2010|Japan|AS"
"92",92,29,"gi|342671990|dbj|AB650486.1|EV_A71|29_Jul_2010|2010|Japan|AS"
"93",93,29,"gi|342671968|dbj|AB650475.1|EV_A71|03_Jun_2010|2010|Japan|AS"
"94",94,28,"gi|342671996|dbj|AB650489.1|EV_A71|28_Jul_2010|2010|Japan|AS"
"95",95,28,"gi|342671994|dbj|AB650488.1|EV_A71|24_Jul_2010|2010|Japan|AS"
"96",96,28,"gi|342671992|dbj|AB650487.1|EV_A71|23_Jul_2010|2010|Japan|AS"
"97",97,28,"gi|342671978|dbj|AB650480.1|EV_A71|07_Jul_2010|2010|Japan|AS"
"98",98,29,"gi|342671976|dbj|AB650479.1|EV_A71|21_Jun_2010|2010|Japan|AS"
"99",99,25,"gi|546363351|gb|KF306101.1|EV_A71|25_Jun_2012|2012|Taiwan|AS"
"100",100,28,"gi|342672002|dbj|AB650492.1|EV_A71|18_Aug_2010|2010|Japan|AS"
"101",101,28,"gi|575097094|dbj|AB904649.1|EV_A71|Aug_2012|2012|Japan|AS"
"102",102,28,"gi|575097088|dbj|AB904646.1|EV_A71|May_2012|2012|Japan|AS"
"103",103,27,"gi|575097066|dbj|AB904644.1|EV_A71|May_2012|2012|Japan|AS"
"104",104,28,"gi|575097068|dbj|AB904645.1|EV_A71|May_2012|2012|Japan|AS"
"105",105,27,"gi|597438522|emb|HG934267.1|EV_A71|2010|2010|France|EU"
"106",106,27,"gi|597438524|emb|HG934268.1|EV_A71|2010|2010|France|EU"
"107",107,27,"gi|597438500|emb|HG934256.1|EV_A71|2010|2010|France|EU"
"108",108,26,"gi|597438498|emb|HG934255.1|EV_A71|2010|2010|France|EU"
"109",109,26,"gi|597438520|emb|HG934266.1|EV_A71|2010|2010|France|EU"
"110",110,26,"gi|597438518|emb|HG934265.1|EV_A71|2010|2010|France|EU"
"111",111,24,"gi|597438466|emb|HG934239.1|EV_A71|2007|2007|Germany|EU"
"112",112,248,"gi|539331902|gb|KF051407.1|EV_A71|2009|2009|Denmark|EU"
"113",113,26,"gi|597438486|emb|HG934249.1|EV_A71|2010|2010|Germany|EU"
"114",114,26,"gi|597438414|emb|HG934213.1|EV_A71|2006|2006|France|EU"
"115",115,247,"gi|539331911|gb|KF051410.1|EV_A71|2009|2009|Denmark|EU"
"116",116,19,"gi|597438432|emb|HG934222.1|EV_A71|2006|2006|France|EU"
"117",117,25,"gi|597438436|emb|HG934224.1|EV_A71|2006|2006|France|EU"
"118",118,24,"gi|597438462|emb|HG934237.1|EV_A71|2007|2007|France|EU"
"119",119,23,"gi|597438434|emb|HG934223.1|EV_A71|2006|2006|France|EU"
"120",120,24,"gi|597438416|emb|HG934214.1|EV_A71|2006|2006|Germany|EU"
"121",121,22,"gi|597438454|emb|HG934233.1|EV_A71|2007|2007|Germany|EU"
"122",122,20,"gi|597438410|emb|HG934211.1|EV_A71|2005|2005|Germany|EU"
"123",123,27,"gi|377692234|gb|JN835312.1|EV_A71|Jun_2009|2009|France|EU"
"124",124,419,"gi|392508024|gb|JX009065.1|EV_A71|2008|2008|Denmark|EU"
"125",125,23,"gi|597438502|emb|HG934257.1|EV_A71|2010|2010|Germany|EU"
"126",126,25,"gi|597438506|emb|HG934259.1|EV_A71|2010|2010|Germany|EU"
"127",127,22,"gi|597438508|emb|HG934260.1|EV_A71|2010|2010|Germany|EU"
"128",128,21,"gi|597438512|emb|HG934262.1|EV_A71|2010|2010|Germany|EU"
"129",129,23,"gi|597438510|emb|HG934261.1|EV_A71|2010|2010|Germany|EU"
"130",130,24,"gi|597438346|emb|HG934179.1|EV_A71|2007|2007|Germany|EU"
"131",131,22,"gi|597438472|emb|HG934242.1|EV_A71|2008|2008|Germany|EU"
"132",132,419,"gi|392508134|gb|JX009120.1|EV_A71|2009|2009|Denmark|EU"
"133",133,24,"gi|597438528|emb|HG934270.1|EV_A71|2010|2010|France|EU"
"134",134,248,"gi|539331905|gb|KF051408.1|EV_A71|2009|2009|Denmark|EU"
"135",135,27,"gi|597438516|emb|HG934264.1|EV_A71|2010|2010|France|EU"
"136",136,25,"gi|597438476|emb|HG934244.1|EV_A71|2008|2008|France|EU"
"137",137,21,"gi|597438464|emb|HG934238.1|EV_A71|2007|2007|Germany|EU"
"138",138,30,"gi|597438478|emb|HG934245.1|EV_A71|2008|2008|Germany|EU"
"139",139,24,"gi|597438418|emb|HG934215.1|EV_A71|2006|2006|France|EU"
"140",140,25,"gi|159025462|emb|AM696279.1|EV_A71|2006|2006|France|EU"
"141",141,24,"gi|597438468|emb|HG934240.1|EV_A71|2007|2007|Germany|EU"
"142",142,25,"gi|597438474|emb|HG934243.1|EV_A71|2008|2008|France|EU"
"143",143,22,"gi|198401624|gb|FJ172159.1|EV_A71|30_May_2008|2008|Singapore|AS"
"144",144,22,"gi|514996334|gb|KC436270.1|EV_A71|Jun_2008|2008|Hong_Kong|EU"
"145",145,22,"gi|597438456|emb|HG934234.1|EV_A71|2007|2007|France|EU"
"146",146,21,"gi|597438452|emb|HG934232.1|EV_A71|2007|2007|France|EU"
"147",147,21,"gi|597438450|emb|HG934231.1|EV_A71|2007|2007|France|EU"
"148",148,22,"gi|597438440|emb|HG934226.1|EV_A71|2007|2007|France|EU"
"149",149,22,"gi|597438460|emb|HG934236.1|EV_A71|2007|2007|France|EU"
"150",150,22,"gi|597438448|emb|HG934230.1|EV_A71|2007|2007|Germany|EU"
"151",151,24,"gi|597438442|emb|HG934227.1|EV_A71|2007|2007|Germany|EU"
"152",152,21,"gi|597438444|emb|HG934228.1|EV_A71|2007|2007|Germany|EU"
"153",153,22,"gi|597438422|emb|HG934217.1|EV_A71|2006|2006|France|EU"
"154",154,21,"gi|597438458|emb|HG934235.1|EV_A71|2007|2007|France|EU"
"155",155,36,"gi|393714012|gb|JN874554.1|EV_A71|1998|1998|Taiwan|AS"
"156",156,34,"gi|358024813|gb|JN544419.1|EV_A71|01_Jan_2004|2004|China|AS"
"157",157,33,"gi|358024811|gb|JN544418.1|EV_A71|27_Apr_1998|1998|China|AS"
"158",158,24,"gi|396582955|gb|JX025559.1|EV_A71|06_Apr_2010|2010|Australia|OC"
"159",159,43,"gi|365819353|gb|JN573353.1|EV_A71|Aug_2011|2011|China|AS"
"160",160,25,"gi|597438336|emb|HG934174.1|EV_A71|2000|2000|France|EU"
"161",161,30,"gi|597438332|emb|HG934172.1|EV_A71|2000|2000|France|EU"
"162",162,30,"gi|597438340|emb|HG934176.1|EV_A71|2000|2000|France|EU"
"163",163,31,"gi|597438328|emb|HG934170.1|EV_A71|2000|2000|France|EU"
"164",164,33,"gi|358424823|gb|JN230523.1|EV_A71|Apr_2009|2009|China|AS"
"165",165,43,"gi|514996324|gb|KC436265.1|EV_A71|May_2004|2004|Hong_Kong|EU"
"166",166,122,"gi|365819347|gb|JN573350.1|EV_A71|Jun_2011|2011|China|AS"
"167",167,122,"gi|365819345|gb|JN573349.1|EV_A71|Jun_2011|2011|China|AS"
"168",168,29,"gi|597438386|emb|HG934199.1|EV_A71|2004|2004|Austria|EU"
"169",169,29,"gi|597438390|emb|HG934201.1|EV_A71|2004|2004|Hungary|EU"
"170",170,31,"gi|597438400|emb|HG934206.1|EV_A71|2004|2004|Germany|EU"
"171",171,31,"gi|597438398|emb|HG934205.1|EV_A71|2004|2004|Germany|EU"
"172",172,29,"gi|597438388|emb|HG934200.1|EV_A71|2004|2004|Hungary|EU"
"173",173,29,"gi|597438394|emb|HG934203.1|EV_A71|2004|2004|Hungary|EU"
"174",174,29,"gi|597438406|emb|HG934209.1|EV_A71|2004|2004|Hungary|EU"
"175",175,28,"gi|597438404|emb|HG934208.1|EV_A71|2004|2004|France|EU"
"176",176,29,"gi|597438396|emb|HG934204.1|EV_A71|2004|2004|Germany|EU"
"177",177,30,"gi|597438384|emb|HG934198.1|EV_A71|2004|2004|Germany|EU"
"178",178,33,"gi|295885183|gb|GQ279369.1|EV_A71|May_2008|2008|China|AS"
"179",179,34,"gi|514996326|gb|KC436266.1|EV_A71|Sep_2005|2005|Hong_Kong|EU"
"180",180,30,"gi|261854474|gb|GQ994992.1|EV_A71|Apr_2009|2009|China|AS"
"181",181,40,"gi|260079380|gb|FJ598101.1|EV_A71|May_2008|2008|China|AS"
"182",182,33,"gi|261854468|gb|GQ994989.1|EV_A71|Apr_2009|2009|China|AS"
"183",183,45,"gi|309386738|gb|HQ005433.1|EV_A71|May_2009|2009|China|AS"
"184",184,42,"gi|469469081|gb|KC414134.1|EV_A71|15_Aug_2011|2011|China|AS"
"185",185,37,"gi|393714016|gb|JN874556.1|EV_A71|2005|2005|Taiwan|AS"
"186",186,39,"gi|307566885|gb|HM807310.1|EV_A71|Aug_2005|2005|Taiwan|AS"
"187",187,88,"gi|309386778|gb|HQ005453.1|EV_A71|Sep_2009|2009|China|AS"
"188",188,47,"gi|260079398|gb|FJ598110.1|EV_A71|May_2008|2008|China|AS"
"189",189,34,"gi|260079400|gb|FJ598111.1|EV_A71|Apr_2008|2008|China|AS"
"190",190,33,"gi|514996328|gb|KC436267.1|EV_A71|Apr_2006|2006|Hong_Kong|EU"
"191",191,36,"gi|260079392|gb|FJ598107.1|EV_A71|May_2008|2008|China|AS"
"192",192,34,"gi|260079396|gb|FJ598109.1|EV_A71|May_2008|2008|China|AS"
"193",193,34,"gi|260079394|gb|FJ598108.1|EV_A71|May_2008|2008|China|AS"
"194",194,33,"gi|270313058|gb|GU196833.1|EV_A71|Apr_2009|2009|China|AS"
"195",195,34,"gi|222481555|gb|FJ606447.1|EV_A71|Jul_2008|2008|China|AS"
"196",196,33,"gi|614461633|gb|KJ400360.1|EV_A71|Sep_2013|2013|Russia|AS"
"197",197,119,"gi|365819351|gb|JN573352.1|EV_A71|Jul_2011|2011|China|AS"
"198",198,118,"gi|365819349|gb|JN573351.1|EV_A71|Jul_2011|2011|China|AS"
"199",199,36,"gi|309386810|gb|HQ005469.1|EV_A71|Sep_2009|2009|China|AS"
"200",200,33,"gi|261854472|gb|GQ994991.1|EV_A71|Apr_2009|2009|China|AS"
"201",201,38,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"202",202,33,"gi|319894659|gb|HQ129932.1|EV_A71|2006|2006|China|AS"
"203",203,30,"gi|222481561|gb|FJ606450.1|EV_A71|Jul_2008|2008|China|AS"
"204",204,31,"gi|575097092|dbj|AB904648.1|EV_A71|Jul_2012|2012|Japan|AS"
"205",205,32,"gi|575097090|dbj|AB904647.1|EV_A71|Jul_2012|2012|Japan|AS"
"206",206,31,"gi|514996336|gb|KC436271.1|EV_A71|May_2009|2009|Hong_Kong|EU"
"207",207,32,"gi|546363344|gb|KF306098.1|EV_A71|12_Jan_2012|2012|Taiwan|AS"
"208",208,52,"gi|309386764|gb|HQ005446.1|EV_A71|Sep_2009|2009|China|AS"
"209",209,36,"gi|341864481|gb|HQ998852.1|EV_A71|2009|2009|China|AS"
"210",210,34,"gi|397328571|gb|JX017384.1|EV_A71|2011|2011|China|AS"
"211",211,34,"gi|402914557|gb|JQ736684.2|EV_A71|29_Jun_2010|2010|China|AS"
"212",212,62,"gi|309386794|gb|HQ005461.1|EV_A71|May_2009|2009|China|AS"
"213",213,32,"gi|557367716|gb|KF444676.1|EV_A71|2010|2010|Taiwan|AS"
"214",214,34,"gi|347944179|gb|JF830007.1|EV_A71|Jun_2010|2010|China|AS"
"215",215,39,"gi|309386740|gb|HQ005434.1|EV_A71|May_2009|2009|China|AS"
"216",216,37,"gi|482514305|gb|KC570452.1|EV_A71|02_May_2012|2012|China|AS"
"217",217,31,"gi|393714018|gb|JN874557.1|EV_A71|2008|2008|Taiwan|AS"
"218",218,38,"gi|260079390|gb|FJ598106.1|EV_A71|May_2008|2008|China|AS"
"219",219,31,"gi|514996330|gb|KC436268.1|EV_A71|May_2007|2007|Hong_Kong|EU"
"220",220,33,"gi|546363347|gb|KF306099.1|EV_A71|29_Nov_2011|2011|Taiwan|AS"
"221",221,36,"gi|390408597|gb|JQ804832.1|EV_A71|01_Sep_2010|2010|China|AS"
"222",222,32,"gi|261854470|gb|GQ994990.1|EV_A71|Apr_2009|2009|China|AS"
"223",223,34,"gi|514996338|gb|KC436272.1|EV_A71|Apr_2010|2010|Hong_Kong|EU"
"224",224,35,"gi|309386802|gb|HQ005465.1|EV_A71|Oct_2009|2009|China|AS"
"225",225,31,"gi|442572404|gb|JX986737.1|EV_A71|2011|2011|China|AS"
"226",226,30,"gi|261854466|gb|GQ994988.1|EV_A71|Apr_2009|2009|China|AS"
"227",227,29,"gi|351059517|gb|EU753407.2|EV_A71|20_May_2007|2007|China|AS"
"228",228,28,"gi|351059509|gb|EU753375.2|EV_A71|21_May_2007|2007|China|AS"
"229",229,28,"gi|351059513|gb|EU753397.2|EV_A71|23_May_2007|2007|China|AS"
"230",230,28,"gi|351059515|gb|EU753398.2|EV_A71|23_May_2007|2007|China|AS"
"231",231,29,"gi|351059507|gb|EU753365.2|EV_A71|18_May_2007|2007|China|AS"
"232",232,30,"gi|260079386|gb|FJ598104.1|EV_A71|Apr_2008|2008|China|AS"
"233",233,31,"gi|260079388|gb|FJ598105.1|EV_A71|Apr_2008|2008|China|AS"
"234",234,31,"gi|295885185|gb|GQ279370.1|EV_A71|May_2008|2008|China|AS"
"235",235,29,"gi|351059511|gb|EU753384.2|EV_A71|22_May_2007|2007|China|AS"
"236",236,31,"gi|260079382|gb|FJ598102.1|EV_A71|May_2008|2008|China|AS"
"237",237,29,"gi|194398831|gb|EU864507.1|EV_A71|2008|2008|China|AS"
"238",238,30,"gi|260079384|gb|FJ598103.1|EV_A71|May_2008|2008|China|AS"
"239",239,77,"gi|309386800|gb|HQ005464.1|EV_A71|Jan_2009|2009|China|AS"
"240",240,35,"gi|442572407|gb|JX986739.1|EV_A71|2011|2011|China|AS"
"241",241,31,"gi|333697144|gb|JN001860.1|EV_A71|10_May_2010|2010|China|AS"
"242",242,33,"gi|288816294|gb|GU396280.1|EV_A71|2009|2009|China|AS"
"243",243,32,"gi|354464883|gb|JN020147.1|EV_A71|Apr_2011|2011|China|AS"
"244",244,28,"gi|514996332|gb|KC436269.1|EV_A71|Apr_2008|2008|Hong_Kong|EU"
"245",245,34,"gi|340816005|gb|HQ825317.1|EV_A71|Jul_2008|2008|China|AS"
"246",246,32,"gi|340816007|gb|JF913464.1|EV_A71|Jul_2008|2008|China|AS"
"247",247,34,"gi|222481559|gb|FJ606449.1|EV_A71|Jul_2008|2008|China|AS"
"248",248,31,"gi|312234391|gb|GU198371.1|EV_A71|May_2008|2008|China|AS"
"249",249,31,"gi|312234389|gb|GU198370.1|EV_A71|May_2008|2008|China|AS"
"250",250,31,"gi|312234383|gb|GU198367.1|EV_A71|May_2008|2008|China|AS"
"251",251,31,"gi|312234387|gb|GU198369.1|EV_A71|May_2008|2008|China|AS"
"252",252,31,"gi|312234385|gb|GU198368.1|EV_A71|May_2008|2008|China|AS"
"253",253,32,"gi|188532025|gb|EU703814.1|EV_A71|Apr_2008|2008|China|AS"
"254",254,32,"gi|188532021|gb|EU703812.1|EV_A71|Apr_2008|2008|China|AS"
"255",255,33,"gi|205321025|gb|FJ158601.1|EV_A71|2008|2008|China|AS"
"256",256,33,"gi|205321023|gb|FJ158600.1|EV_A71|2008|2008|China|AS"
"257",257,32,"gi|222481557|gb|FJ606448.1|EV_A71|Jul_2008|2008|China|AS"
"258",258,31,"gi|188532023|gb|EU703813.1|EV_A71|Apr_2008|2008|China|AS"
"259",259,28,"gi|597438324|emb|HG934168.1|EV_A71|1994|1994|France|EU"
"260",260,255,"gi|539331953|gb|KF051422.1|EV_A71|2010|2010|Denmark|EU"
"261",261,30,"gi|393714010|gb|JN874553.1|EV_A71|1998|1998|Taiwan|AS"
"262",262,35,"gi|597438480|emb|HG934246.1|EV_A71|2008|2008|Germany|EU"
"263",263,38,"gi|597438420|emb|HG934216.1|EV_A71|2006|2006|France|EU"
"264",264,36,"gi|597438412|emb|HG934212.1|EV_A71|2005|2005|France|EU"
"265",265,36,"gi|597438372|emb|HG934192.1|EV_A71|2003|2003|Germany|EU"
"266",266,36,"gi|597438352|emb|HG934182.1|EV_A71|2003|2003|France|EU"
"267",267,36,"gi|597438378|emb|HG934195.1|EV_A71|2003|2003|France|EU"
"268",268,37,"gi|597438368|emb|HG934190.1|EV_A71|2003|2003|France|EU"
"269",269,38,"gi|597438428|emb|HG934220.1|EV_A71|2006|2006|France|EU"
"270",270,37,"gi|597438424|emb|HG934218.1|EV_A71|2006|2006|France|EU"
"271",271,37,"gi|597438430|emb|HG934221.1|EV_A71|2006|2006|France|EU"
"272",272,37,"gi|597438446|emb|HG934229.1|EV_A71|2007|2007|France|EU"
"273",273,39,"gi|597438348|emb|HG934180.1|EV_A71|2006|2006|France|EU"
"274",274,38,"gi|597438438|emb|HG934225.1|EV_A71|2006|2006|France|EU"
"275",275,38,"gi|597438426|emb|HG934219.1|EV_A71|2006|2006|France|EU"
"276",276,74,"gi|159025452|emb|AM696274.1|EV_A71|2006|2006|France|EU"
"277",277,37,"gi|597438408|emb|HG934210.1|EV_A71|2005|2005|France|EU"
"278",278,35,"gi|597438354|emb|HG934183.1|EV_A71|2003|2003|France|EU"
"279",279,35,"gi|597438402|emb|HG934207.1|EV_A71|2004|2004|France|EU"
"280",280,42,"gi|597438382|emb|HG934197.1|EV_A71|2004|2004|France|EU"
"281",281,40,"gi|597438380|emb|HG934196.1|EV_A71|2004|2004|France|EU"
"282",282,38,"gi|597438376|emb|HG934194.1|EV_A71|2003|2003|Germany|EU"
"283",283,39,"gi|597438358|emb|HG934185.1|EV_A71|2003|2003|France|EU"
"284",284,38,"gi|597438392|emb|HG934202.1|EV_A71|2004|2004|France|EU"
"285",285,36,"gi|597438350|emb|HG934181.1|EV_A71|2001|2001|Austria|EU"
"286",286,37,"gi|597438364|emb|HG934188.1|EV_A71|2003|2003|France|EU"
"287",287,37,"gi|597438356|emb|HG934184.1|EV_A71|2003|2003|Germany|EU"
"288",288,39,"gi|597438374|emb|HG934193.1|EV_A71|2003|2003|Germany|EU"
"289",289,40,"gi|597438370|emb|HG934191.1|EV_A71|2003|2003|Germany|EU"
"290",290,35,"gi|597438360|emb|HG934186.1|EV_A71|2003|2003|Austria|EU"
"291",291,32,"gi|597438362|emb|HG934187.1|EV_A71|2003|2003|France|EU"
"292",292,33,"gi|597438330|emb|HG934171.1|EV_A71|2000|2000|France|EU"
"293",293,34,"gi|597438334|emb|HG934173.1|EV_A71|2000|2000|France|EU"
"294",294,36,"gi|597438326|emb|HG934169.1|EV_A71|1999|1999|France|EU"
"295",295,35,"gi|597438338|emb|HG934175.1|EV_A71|2000|2000|France|EU"
"296",296,35,"gi|597438344|emb|HG934178.1|EV_A71|2000|2000|Germany|EU"
"297",297,33,"gi|597438342|emb|HG934177.1|EV_A71|2000|2000|Germany|EU"
"298",298,116,"gi|325305962|gb|GU942820.1|CV_A7|1958|1958|Canada|NA"
"299",299,119,"gi|325305968|gb|GU942823.1|CV_A7|1949|1949|USA|NA"
"300",300,118,"gi|325305966|gb|GU942822.1|CV_A7|1952|1952|Russia|AS"
"301",301,122,"gi|309386804|gb|HQ005466.1|CV_A4|Oct_2009|2009|China|AS"
