"","num","Differences","sequencename"
"50",50,116,"gi|459464339|gb|KC170787.1|Enterovirus_B|Nov_2010|2010|France|EU"
"51",51,115,"gi|459464399|gb|KC170817.1|Enterovirus_B|Nov_2010|2010|France|EU"
"52",52,116,"gi|459464335|gb|KC170785.1|Enterovirus_B|Nov_2010|2010|France|EU"
"53",53,116,"gi|459464349|gb|KC170792.1|Enterovirus_B|Dec_2010|2010|France|EU"
"54",54,115,"gi|459464337|gb|KC170786.1|Enterovirus_B|Nov_2010|2010|France|EU"
"55",55,116,"gi|478246132|gb|KC455969.1|Enterovirus_B|Jun_2011|2011|France|EU"
"56",56,116,"gi|478246128|gb|KC455967.1|Enterovirus_B|Jun_2011|2011|France|EU"
"57",57,116,"gi|478246148|gb|KC455977.1|Enterovirus_B|Jun_2011|2011|France|EU"
"58",58,114,"gi|478246108|gb|KC455957.1|Enterovirus_B|Apr_2011|2011|France|EU"
"59",59,115,"gi|478246164|gb|KC455985.1|Enterovirus_B|Jul_2011|2011|France|EU"
"60",60,113,"gi|478246124|gb|KC455965.1|Enterovirus_B|Jun_2011|2011|France|EU"
"61",61,114,"gi|478246156|gb|KC455981.1|Enterovirus_B|Jul_2011|2011|France|EU"
"62",62,114,"gi|478246122|gb|KC455964.1|Enterovirus_B|Jun_2011|2011|France|EU"
"63",63,114,"gi|478246118|gb|KC455962.1|Enterovirus_B|May_2011|2011|France|EU"
"64",64,114,"gi|478246140|gb|KC455973.1|Enterovirus_B|Jun_2011|2011|France|EU"
"65",65,135,"gi|381216805|gb|JQ038093.1|Enterovirus_B|1998|1998|Central_African_Republic|NA"
"66",66,148,"gi|459464365|gb|KC170800.1|Enterovirus_B|Jun_2010|2010|France|EU"
"67",67,137,"gi|478246194|gb|KC456000.1|Enterovirus_B|Sep_2011|2011|France|EU"
"68",68,139,"gi|459464361|gb|KC170798.1|Enterovirus_B|Oct_2010|2010|France|EU"
"69",69,139,"gi|459464359|gb|KC170797.1|Enterovirus_B|Jun_2010|2010|France|EU"
"70",70,139,"gi|459464355|gb|KC170795.1|Enterovirus_B|Jun_2010|2010|France|EU"
"71",71,132,"gi|392507718|gb|JX008912.1|Human_coxsackievirus_B2|2009|2009|Denmark|EU"
"72",72,128,"gi|459464327|gb|KC170781.1|Enterovirus_B|Nov_2010|2010|France|EU"
"73",73,129,"gi|459464319|gb|KC170777.1|Enterovirus_B|Jul_2010|2010|France|EU"
"74",74,129,"gi|459464321|gb|KC170778.1|Enterovirus_B|Jul_2010|2010|France|EU"
"75",75,129,"gi|459464315|gb|KC170775.1|Enterovirus_B|Jun_2010|2010|France|EU"
"76",76,150,"gi|459464367|gb|KC170801.1|Enterovirus_B|Jun_2010|2010|France|EU"
"77",77,150,"gi|459464397|gb|KC170816.1|Enterovirus_B|Aug_2010|2010|France|EU"
"78",78,144,"gi|459464395|gb|KC170815.1|Enterovirus_B|Aug_2010|2010|France|EU"
"79",79,117,"gi|586597264|dbj|AB856041.1|Echovirus_E30|2013_07_18|NA|Japan|AS"
"80",80,151,"gi|478246088|gb|KC455947.1|Enterovirus_B|Jun_2011|2011|France|EU"
"81",81,132,"gi|459464363|gb|KC170799.1|Enterovirus_B|Aug_2010|2010|France|EU"
"82",82,136,"gi|459464405|gb|KC170820.1|Enterovirus_B|Jul_2010|2010|France|EU"
"83",83,134,"gi|459464403|gb|KC170819.1|Enterovirus_B|Jul_2010|2010|France|EU"
"84",84,101,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"85",85,74,"gi|606214140|dbj|AB921136.1|Echovirus_E18|2013_01_21|NA|Japan|AS"
"86",86,74,"gi|575097060|dbj|AB904641.1|Echovirus_E18|Sep_2012|2012|Japan|AS"
"87",87,70,"gi|255033701|gb|GQ281599.1|Echovirus_E14|Jul_2008|2008|Russia|AS"
"88",88,71,"gi|255033697|gb|GQ281597.1|Echovirus_E14|Aug_2008|2008|Russia|AS"
"89",89,67,"gi|255033681|gb|GQ281589.1|Echovirus_E14|Aug_2008|2008|Russia|AS"
"90",90,67,"gi|255033699|gb|GQ281598.1|Echovirus_E5|Aug_2008|2008|Russia|AS"
"91",91,68,"gi|575097058|dbj|AB904640.1|Echovirus_E16|Dec_2010|2010|Japan|AS"
"92",92,68,"gi|575097056|dbj|AB904639.1|Echovirus_E16|Aug_2010|2010|Japan|AS"
"93",93,58,"gi|575097034|dbj|AB904628.1|Echovirus_E3|Mar_2011|2011|Japan|AS"
"94",94,60,"gi|363809004|dbj|AB688690.1|Echovirus_E3|28_May_2011|2011|Japan|AS"
"95",95,59,"gi|575097032|dbj|AB904627.1|Echovirus_E3|Jan_2011|2011|Japan|AS"
"96",96,58,"gi|575097030|dbj|AB904626.1|Echovirus_E3|Dec_2010|2010|Japan|AS"
"97",97,64,"gi|575097012|dbj|AB904617.1|Human_coxsackievirus_B1|Apr_2011|2011|Japan|AS"
"98",98,62,"gi|575097004|dbj|AB904613.1|Human_coxsackievirus_B1|Mar_2011|2011|Japan|AS"
"99",99,61,"gi|575097008|dbj|AB904615.1|Human_coxsackievirus_B1|May_2011|2011|Japan|AS"
"100",100,62,"gi|575097010|dbj|AB904616.1|Human_coxsackievirus_B1|Jun_2011|2011|Japan|AS"
"101",101,64,"gi|575097016|dbj|AB904619.1|Human_coxsackievirus_B1|May_2011|2011|Japan|AS"
"102",102,63,"gi|575097014|dbj|AB904618.1|Human_coxsackievirus_B1|May_2011|2011|Japan|AS"
"103",103,63,"gi|575097006|dbj|AB904614.1|Human_coxsackievirus_B1|Apr_2011|2011|Japan|AS"
"104",104,57,"gi|379139111|gb|JN967690.1|Enterovirus_B|Jan_2011|2011|Portugal|EU"
"105",105,59,"gi|606214138|dbj|AB921135.1|Echovirus_E11|2013_11_20|NA|Japan|AS"
"106",106,59,"gi|606214136|dbj|AB921134.1|Echovirus_E11|2013_11_19|NA|Japan|AS"
"107",107,61,"gi|606214134|dbj|AB921133.1|Echovirus_E11|2013_09_26|NA|Japan|AS"
"108",108,56,"gi|255033693|gb|GQ281595.1|Echovirus_E11|Oct_2008|2008|Russia|AS"
"109",109,59,"gi|225423164|gb|FJ796986.1|Echovirus_E11|Sep_2008|2008|Russia|AS"
"110",110,58,"gi|225423144|gb|FJ796976.1|Echovirus_E11|Sep_2008|2008|Russia|AS"
"111",111,55,"gi|225423140|gb|FJ796974.1|Echovirus_E11|Sep_2008|2008|Russia|AS"
"112",112,50,"gi|260079360|gb|FJ598091.1|Human_coxsackievirus_B3|May_2008|2008|China|AS"
"113",113,52,"gi|606214126|dbj|AB921129.1|Human_coxsackievirus_B3|2013_10_30|NA|Japan|AS"
"114",114,54,"gi|606214124|dbj|AB921128.1|Human_coxsackievirus_B3|2013_06_26|NA|Japan|AS"
"115",115,70,"gi|328460853|gb|HM044188.1|Enterovirus_B|12_Sep_2009|2009|Malaysia|AS"
"116",116,65,"gi|255033685|gb|GQ281591.1|Human_coxsackievirus_B3|Sep_2008|2008|Russia|AS"
"117",117,54,"gi|309386792|gb|HQ005460.1|Human_coxsackievirus_B5|May_2009|2009|China|AS"
"118",118,69,"gi|159025458|emb|AM696277.1|Enterovirus_B|2006|2006|France|EU"
"119",119,63,"gi|225423142|gb|FJ796975.1|Enterovirus_B|Sep_2008|2008|Russia|AS"
"120",120,63,"gi|255033683|gb|GQ281590.1|Enterovirus_B|Sep_2008|2008|Russia|AS"
"121",121,60,"gi|255033691|gb|GQ281594.1|Enterovirus_B|Sep_2008|2008|Russia|AS"
"122",122,61,"gi|225423124|gb|FJ796966.1|Enterovirus_B|Sep_2008|2008|Russia|AS"
"123",123,63,"gi|225423156|gb|FJ796982.1|Echovirus_E7|Sep_2008|2008|Russia|AS"
"124",124,65,"gi|225423158|gb|FJ796983.1|Echovirus_E7|Oct_2008|2008|Russia|AS"
"125",125,70,"gi|575097046|dbj|AB904634.1|Echovirus_E7|Mar_2012|2012|Japan|AS"
"126",126,67,"gi|575097048|dbj|AB904635.1|Echovirus_E7|Apr_2012|2012|Japan|AS"
"127",127,68,"gi|575097050|dbj|AB904636.1|Echovirus_E7|May_2012|2012|Japan|AS"
"128",128,67,"gi|575097044|dbj|AB904633.1|Echovirus_E7|Mar_2012|2012|Japan|AS"
"129",129,67,"gi|575097042|dbj|AB904632.1|Echovirus_E7|Jan_2012|2012|Japan|AS"
"130",130,54,"gi|363809008|dbj|AB688692.1|Human_coxsackievirus_B2|30_Jul_2010|2010|Japan|AS"
"131",131,53,"gi|363809006|dbj|AB688691.1|Human_coxsackievirus_B2|13_Jul_2010|2010|Japan|AS"
"132",132,70,"gi|309386744|gb|HQ005436.1|Human_coxsackievirus_B5|Jun_2009|2009|China|AS"
"133",133,172,"gi|459464323|gb|KC170779.1|Enterovirus_B|Jul_2010|2010|France|EU"
"134",134,58,"gi|380082986|gb|JQ040513.1|Human_coxsackievirus_B3|25_Apr_2007|2007|China|AS"
"135",135,62,"gi|548922892|dbj|AB856047.1|Echovirus_E6|30_Aug_2013|2013|Japan|AS"
"136",136,225,"gi|478246144|gb|KC455975.1|Enterovirus_B|Jun_2011|2011|France|EU"
"137",137,59,"gi|575097036|dbj|AB904629.1|Echovirus_E6|Jul_2010|2010|Japan|AS"
"138",138,62,"gi|363809002|dbj|AB688689.1|Echovirus_E6|05_Sep_2011|2011|Japan|AS"
"139",139,61,"gi|363809000|dbj|AB688688.1|Echovirus_E6|02_Sep_2011|2011|Japan|AS"
"140",140,61,"gi|225423138|gb|FJ796973.1|Echovirus_E6|Sep_2008|2008|Russia|AS"
"141",141,61,"gi|256595557|gb|GQ370505.1|Echovirus_E6|2003|2003|Belarus|EU"
"142",142,63,"gi|256595555|gb|GQ370504.1|Echovirus_E6|2004|2004|Belarus|EU"
"143",143,91,"gi|328460875|gb|HM044199.1|Enterovirus_B|19_Oct_2009|2009|Malaysia|AS"
"144",144,63,"gi|453061695|gb|JQ929657.2|Echovirus_E6|2009|2009|Finland|EU"
"145",145,57,"gi|575097040|dbj|AB904631.1|Echovirus_E6|Nov_2011|2011|Japan|AS"
"146",146,55,"gi|575097038|dbj|AB904630.1|Echovirus_E6|Sep_2011|2011|Japan|AS"
"147",147,57,"gi|548922896|dbj|AB856049.1|Echovirus_E6|30_Aug_2013|2013|Japan|AS"
"148",148,286,"gi|530355041|gb|KC962331.1|Echovirus_E6|2009|2009|Denmark|EU"
"149",149,58,"gi|306026115|gb|HM185056.1|Echovirus_E6|28_Jun_2008|2008|China|AS"
"150",150,58,"gi|306026113|gb|HM185055.1|Echovirus_E6|22_Jul_2008|2008|China|AS"
"151",151,252,"gi|530355067|gb|KC962344.1|Echovirus_E6|2006|2006|Denmark|EU"
"152",152,222,"gi|459464351|gb|KC170793.1|Enterovirus_B|Dec_2010|2010|France|EU"
"153",153,194,"gi|530355043|gb|KC962332.1|Echovirus_E6|2010|2010|Denmark|EU"
"154",154,56,"gi|225423134|gb|FJ796971.1|Echovirus_E6|Sep_2008|2008|Russia|AS"
"155",155,62,"gi|159025436|emb|AM696266.1|Echovirus_E6|2005|2005|France|EU"
"156",156,58,"gi|159025454|emb|AM696275.1|Echovirus_E6|2006|2006|France|EU"
"157",157,57,"gi|159025444|emb|AM696270.1|Echovirus_E6|2006|2006|France|EU"
"158",158,57,"gi|159025450|emb|AM696273.1|Echovirus_E6|2006|2006|France|EU"
"159",159,58,"gi|159025456|emb|AM696276.1|Echovirus_E6|2006|2006|France|EU"
"160",160,58,"gi|159025442|emb|AM696269.1|Echovirus_E6|2006|2006|France|EU"
"161",161,286,"gi|459464343|gb|KC170789.1|Enterovirus_B|Nov_2010|2010|France|EU"
"162",162,80,"gi|410816910|gb|JX644073.1|EV_B80|01_Jun_2004|2004|China|AS"
"163",163,63,"gi|309386728|gb|HQ005428.1|Echovirus_E4|Jun_2009|2009|China|AS"
"164",164,76,"gi|387155632|emb|HE775523.1|Echovirus_E11|Dec_2002|2002|Kuwait|AS"
"165",165,59,"gi|207113488|gb|FJ172447.1|Echovirus_E4|22_Oct_2007|2007|Australia|OC"
"166",166,56,"gi|225423148|gb|FJ796978.1|Human_coxsackievirus_A9|Sep_2008|2008|Russia|AS"
"167",167,58,"gi|575097026|dbj|AB904624.1|Human_coxsackievirus_B5|Jan_2012|2012|Japan|AS"
"168",168,59,"gi|575097024|dbj|AB904623.1|Human_coxsackievirus_B5|Oct_2011|2011|Japan|AS"
"169",169,58,"gi|575097022|dbj|AB904622.1|Human_coxsackievirus_B5|Nov_2011|2011|Japan|AS"
"170",170,80,"gi|402830005|gb|JQ397329.1|EV_B74|08_Dec_2010|2010|China|AS"
"171",171,55,"gi|606214146|dbj|AB921139.1|Echovirus_E30|2013_10_17|NA|Japan|AS"
"172",172,59,"gi|548922888|dbj|AB856045.1|Echovirus_E30|30_Aug_2013|2013|Japan|AS"
"173",173,65,"gi|606214144|dbj|AB921138.1|Echovirus_E25|2013_11_05|NA|Japan|AS"
"174",174,64,"gi|606214142|dbj|AB921137.1|Echovirus_E25|2013_08_09|NA|Japan|AS"
"175",175,64,"gi|159025460|emb|AM696278.1|Echovirus_E25|2006|2006|France|EU"
"176",176,60,"gi|159025448|emb|AM696272.1|Echovirus_E25|2006|2006|France|EU"
"177",177,60,"gi|159025446|emb|AM696271.1|Echovirus_E25|2006|2006|France|EU"
"178",178,62,"gi|159025440|emb|AM696268.1|Echovirus_E25|2006|2006|France|EU"
"179",179,66,"gi|309386752|gb|HQ005440.1|Echovirus_E25|Jul_2009|2009|China|AS"
"180",180,68,"gi|295984375|gb|HM031191.1|Echovirus_E25|2008|2008|China|AS"
"181",181,69,"gi|309386812|gb|HQ005470.1|Echovirus_E25|Sep_2009|2009|China|AS"
"182",182,70,"gi|309386768|gb|HQ005448.1|Echovirus_E25|Oct_2009|2009|China|AS"
"183",183,56,"gi|594103443|gb|KF781524.1|Human_coxsackievirus_B4|2010|2010|China|AS"
"184",184,65,"gi|260079358|gb|FJ598090.1|Human_coxsackievirus_A9|May_2008|2008|China|AS"
"185",185,61,"gi|363808998|dbj|AB688687.1|Human_coxsackievirus_B4|29_Jul_2011|2011|Japan|AS"
"186",186,62,"gi|363808996|dbj|AB688686.1|Human_coxsackievirus_B4|2011|2011|Japan|AS"
"187",187,62,"gi|575097020|dbj|AB904621.1|Human_coxsackievirus_B4|Oct_2011|2011|Japan|AS"
"188",188,59,"gi|417355668|gb|JX569082.1|Human_coxsackievirus_B4|Apr_2010|2010|China|AS"
"189",189,60,"gi|387155646|emb|HE775530.1|Human_coxsackievirus_B4|Feb_2003|2003|Kuwait|AS"
"190",190,60,"gi|387155644|emb|HE775529.1|Human_coxsackievirus_B4|Feb_2003|2003|Kuwait|AS"
"191",191,60,"gi|387155648|emb|HE775531.1|Human_coxsackievirus_B4|Feb_2004|2004|Kuwait|AS"
"192",192,60,"gi|594103482|gb|KF781525.1|Human_coxsackievirus_B4|2010|2010|China|AS"
"193",193,56,"gi|404553510|gb|JX308222.1|Human_coxsackievirus_B4|10_Jul_2010|2010|China|AS"
"194",194,58,"gi|585421083|gb|KF878966.1|Enterovirus_B|05_Aug_2011|2011|Australia|OC"
"195",195,62,"gi|575097018|dbj|AB904620.1|Human_coxsackievirus_B4|Jul_2010|2010|Japan|AS"
"196",196,54,"gi|193081783|gb|EU590079.1|Human_coxsackievirus_B4|16_Oct_1997|1997|Finland|EU"
"197",197,54,"gi|193081741|gb|EU590058.1|Human_coxsackievirus_B4|16_Oct_1997|1997|Finland|EU"
"198",198,54,"gi|193081735|gb|EU590055.1|Human_coxsackievirus_B4|16_Oct_1997|1997|Finland|EU"
"199",199,69,"gi|387155622|emb|HE775518.1|Echovirus_E9|Dec_2002|2002|Kuwait|AS"
"200",200,66,"gi|575097054|dbj|AB904638.1|E9|Dec_2011|2011|Japan|AS"
"201",201,57,"gi|417355666|gb|JX569081.1|Echovirus_E9|Apr_2010|2010|China|AS"
"202",202,59,"gi|612407504|dbj|AB924545.1|E9|2005|2005|Japan|AS"
"203",203,58,"gi|575097052|dbj|AB904637.1|E9|Nov_2011|2011|Japan|AS"
"204",204,58,"gi|379139109|gb|JN967689.1|Enterovirus_B|Jan_2011|2011|Greece|EU"
"205",205,60,"gi|387155636|emb|HE775525.1|Human_coxsackievirus_B5|Dec_2002|2002|Kuwait|AS"
"206",206,60,"gi|387155642|emb|HE775528.1|Human_coxsackievirus_B5|Jan_2004|2004|Kuwait|AS"
"207",207,60,"gi|387155640|emb|HE775527.1|Human_coxsackievirus_B5|Apr_2003|2003|Kuwait|AS"
"208",208,60,"gi|387155638|emb|HE775526.1|Human_coxsackievirus_B5|Dec_2002|2002|Kuwait|AS"
"209",209,59,"gi|612407494|dbj|AB924540.1|E9|2012|2012|Japan|AS"
"210",210,58,"gi|612407498|dbj|AB924542.1|E9|2012|2012|Japan|AS"
"211",211,60,"gi|612407496|dbj|AB924541.1|E9|2012|2012|Japan|AS"
"212",212,63,"gi|612407502|dbj|AB924544.1|E9|2002|2002|Japan|AS"
"213",213,63,"gi|379139107|gb|JN967688.1|Enterovirus_B|Nov_2010|2010|Romania|NA"
"214",214,60,"gi|612407500|dbj|AB924543.1|E9|1997|1997|Japan|AS"
"215",215,190,"gi|459464409|gb|KC170822.1|Enterovirus_B|Sep_2010|2010|France|EU"
"216",216,69,"gi|387155626|emb|HE775520.1|Echovirus_E9|Mar_2003|2003|Kuwait|AS"
"217",217,67,"gi|387155628|emb|HE775521.1|Echovirus_E9|May_2003|2003|Kuwait|AS"
"218",218,64,"gi|387155624|emb|HE775519.1|Echovirus_E9|Mar_2003|2003|Kuwait|AS"
"219",219,59,"gi|387155630|emb|HE775522.1|Echovirus_E9|Jun_2003|2003|Kuwait|AS"
"220",220,68,"gi|290109430|gb|GU550508.1|EV_B97|27_Aug_1999|1999|China|AS"
"221",221,75,"gi|520992999|gb|KC568448.1|Enterovirus_B|04_Nov_2010|2010|New_Zealand|OC"
"222",222,77,"gi|520993001|gb|KC568449.1|Enterovirus_B|30_Nov_2010|2010|New_Zealand|OC"
"223",223,77,"gi|520992997|gb|KC568447.1|Enterovirus_B|28_Apr_2011|2011|New_Zealand|OC"
"224",224,77,"gi|520992995|gb|KC568446.1|Enterovirus_B|25_Jan_2011|2011|New_Zealand|OC"
"225",225,59,"gi|570709916|gb|KF312882.1|EV_B111|22_Sep_2000|2000|China|AS"
"226",226,54,"gi|309386748|gb|HQ005438.1|Human_coxsackievirus_B5|Jul_2009|2009|China|AS"
"227",227,52,"gi|606214128|dbj|AB921130.1|Human_coxsackievirus_B5|2013_02_09|NA|Japan|AS"
"228",228,52,"gi|606214130|dbj|AB921131.1|Human_coxsackievirus_B5|2013_04_23|NA|Japan|AS"
"229",229,52,"gi|606214132|dbj|AB921132.1|Human_coxsackievirus_B5|2013_06_10|NA|Japan|AS"
"230",230,52,"gi|575097028|dbj|AB904625.1|Human_coxsackievirus_B5|Sep_2012|2012|Japan|AS"
"231",231,53,"gi|397328567|gb|JX017382.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"232",232,55,"gi|397328569|gb|JX017383.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"233",233,52,"gi|341864479|gb|HQ998851.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"234",234,53,"gi|404364649|gb|JX276378.1|Human_coxsackievirus_B5|02_May_2009|2009|China|AS"
"235",235,50,"gi|255033707|gb|GQ281602.1|Human_coxsackievirus_B5|Aug_2008|2008|Russia|AS"
"236",236,53,"gi|375004670|gb|JN695050.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"237",237,53,"gi|365940251|gb|JN580070.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"238",238,53,"gi|375004672|gb|JN695051.1|Human_coxsackievirus_B5|2010|2010|China|AS"
"239",239,53,"gi|397328565|gb|JX017381.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"240",240,53,"gi|397328563|gb|JX017380.1|Human_coxsackievirus_B5|2011|2011|China|AS"
"241",241,59,"gi|440385911|gb|JX898906.1|Enterovirus_B85|06_Sep_2011|2011|China|AS"
"242",242,55,"gi|440385913|gb|JX898907.1|Enterovirus_B85|06_Sep_2011|2011|China|AS"
"243",243,56,"gi|440385909|gb|JX898905.1|Enterovirus_B85|29_Aug_2011|2011|China|AS"
"244",244,56,"gi|440385915|gb|JX898908.1|Enterovirus_B85|01_Sep_2011|2011|China|AS"
"245",245,55,"gi|408842858|gb|JX898909.1|Enterovirus_B85|30_Aug_2011|2011|China|AS"
"246",246,57,"gi|255033703|gb|GQ281600.1|Human_coxsackievirus_A9|Aug_2008|2008|Russia|AS"
"247",247,59,"gi|255033687|gb|GQ281592.1|Human_coxsackievirus_A9|Oct_2008|2008|Russia|AS"
"248",248,61,"gi|225423130|gb|FJ796969.1|Human_coxsackievirus_A9|Sep_2008|2008|Russia|AS"
"249",249,55,"gi|393809359|gb|JQ837914.1|Human_coxsackievirus_A9|26_Apr_2010|2010|Canada|NA"
"250",250,54,"gi|378749087|gb|JQ037835.1|Human_coxsackievirus_A9|Jun_2010|2010|Switzerland|EU"
"251",251,54,"gi|378749085|gb|JQ037834.1|Human_coxsackievirus_A9|Jun_2010|2010|Switzerland|EU"
"252",252,54,"gi|378749083|gb|JQ037833.1|Human_coxsackievirus_A9|Jun_2010|2010|Switzerland|EU"
"253",253,58,"gi|393809357|gb|JQ837913.1|Human_coxsackievirus_A9|04_Jul_2003|2003|Canada|NA"
"254",254,60,"gi|159025438|emb|AM696267.1|Human_coxsackievirus_A9|2005|2005|France|EU"
"255",255,62,"gi|309386784|gb|HQ005456.1|Echovirus_E30|Mar_2009|2009|China|AS"
"256",256,62,"gi|309386782|gb|HQ005455.1|Echovirus_E30|Mar_2009|2009|China|AS"
"257",257,48,"gi|575097062|dbj|AB904642.1|Echovirus_E30|Oct_2011|2011|Japan|AS"
"258",258,49,"gi|308943236|gb|HM461908.1|Echovirus_E30|Jun_2004|2004|China|AS"
"259",259,48,"gi|308943233|gb|HM461907.1|Echovirus_E30|Jun_2004|2004|China|AS"
"260",260,54,"gi|308943230|gb|HM461906.1|Echovirus_E30|Aug_2003|2003|China|AS"
"261",261,52,"gi|308943227|gb|HM461905.1|Echovirus_E30|Aug_2003|2003|China|AS"
"262",262,53,"gi|308943222|gb|HM461904.1|Echovirus_E30|Aug_2003|2003|China|AS"
"263",263,57,"gi|110350352|emb|AM236992.1|Echovirus_E30|1978|1978|France|EU"
"264",264,49,"gi|426272786|gb|JX854435.1|Echovirus_E30|2010|2010|China|AS"
"265",265,60,"gi|110350350|emb|AM236991.1|Echovirus_E30|1978|1978|France|EU"
"266",266,47,"gi|225423152|gb|FJ796980.1|Echovirus_E30|Oct_2008|2008|Russia|AS"
"267",267,47,"gi|225423126|gb|FJ796967.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
"268",268,45,"gi|255033689|gb|GQ281593.1|Echovirus_E30|Sep_2008|2008|Russia|AS"
